kx	ky	eigenvalue1	eigenvalue2
-3.141593	-3.141593	0.000000	0.000000
-3.141593	-3.092505	0.000000	-0.000000
-3.141593	-3.043418	0.000000	-0.000000
-3.141593	-2.994330	0.000000	-0.000000
-3.141593	-2.945243	0.000000	-0.000000
-3.141593	-2.896156	0.000000	-0.000000
-3.141593	-2.847068	0.000000	-0.000000
-3.141593	-2.797981	0.000000	-0.000000
-3.141593	-2.748894	0.000000	-0.000000
-3.141593	-2.699806	0.000000	-0.000000
-3.141593	-2.650719	0.000000	-0.000000
-3.141593	-2.601631	0.000000	-0.000000
-3.141593	-2.552544	0.000000	-0.000000
-3.141593	-2.503457	0.000000	-0.000000
-3.141593	-2.454369	0.000000	-0.000000
-3.141593	-2.405282	0.000000	-0.000000
-3.141593	-2.356194	0.000000	-0.000000
-3.141593	-2.307107	0.000000	-0.000000
-3.141593	-2.258020	0.000000	-0.000000
-3.141593	-2.208932	0.000000	-0.000000
-3.141593	-2.159845	0.000000	-0.000000
-3.141593	-2.110758	0.000000	-0.000000
-3.141593	-2.061670	0.000000	-0.000000
-3.141593	-2.012583	0.000000	-0.000000
-3.141593	-1.963495	0.000000	-0.000000
-3.141593	-1.914408	0.000000	-0.000000
-3.141593	-1.865321	0.000000	-0.000000
-3.141593	-1.816233	0.000000	-0.000000
-3.141593	-1.767146	0.000000	-0.000000
-3.141593	-1.718058	0.000000	-0.000000
-3.141593	-1.668971	0.000000	-0.000000
-3.141593	-1.619884	0.000000	-0.000000
-3.141593	-1.570796	0.000000	-0.000000
-3.141593	-1.521709	0.000000	-0.000000
-3.141593	-1.472622	0.000000	-0.000000
-3.141593	-1.423534	0.000000	-0.000000
-3.141593	-1.374447	0.000000	-0.000000
-3.141593	-1.325359	0.000000	-0.000000
-3.141593	-1.276272	0.000000	-0.000000
-3.141593	-1.227185	0.000000	-0.000000
-3.141593	-1.178097	0.000000	-0.000000
-3.141593	-1.129010	0.000000	-0.000000
-3.141593	-1.079922	0.000000	-0.000000
-3.141593	-1.030835	0.000000	-0.000000
-3.141593	-0.981748	0.000000	-0.000000
-3.141593	-0.932660	0.000000	-0.000000
-3.141593	-0.883573	0.000000	-0.000000
-3.141593	-0.834486	0.000000	-0.000000
-3.141593	-0.785398	0.000000	-0.000000
-3.141593	-0.736311	0.000000	-0.000000
-3.141593	-0.687223	0.000000	-0.000000
-3.141593	-0.638136	0.000000	-0.000000
-3.141593	-0.589049	0.000000	-0.000000
-3.141593	-0.539961	0.000000	-0.000000
-3.141593	-0.490874	0.000000	-0.000000
-3.141593	-0.441786	0.000000	-0.000000
-3.141593	-0.392699	0.000000	-0.000000
-3.141593	-0.343612	0.000000	-0.000000
-3.141593	-0.294524	0.000000	-0.000000
-3.141593	-0.245437	0.000000	-0.000000
-3.141593	-0.196350	0.000000	-0.000000
-3.141593	-0.147262	0.000000	-0.000000
-3.141593	-0.098175	0.000000	-0.000000
-3.141593	-0.049087	0.000000	-0.000000
-3.141593	0.000000	0.000000	-0.000000
-3.141593	0.049087	0.000000	-0.000000
-3.141593	0.098175	0.000000	-0.000000
-3.141593	0.147262	0.000000	-0.000000
-3.141593	0.196350	0.000000	-0.000000
-3.141593	0.245437	0.000000	-0.000000
-3.141593	0.294524	0.000000	-0.000000
-3.141593	0.343612	0.000000	-0.000000
-3.141593	0.392699	0.000000	-0.000000
-3.141593	0.441786	0.000000	-0.000000
-3.141593	0.490874	0.000000	-0.000000
-3.141593	0.539961	0.000000	-0.000000
-3.141593	0.589049	0.000000	-0.000000
-3.141593	0.638136	0.000000	-0.000000
-3.141593	0.687223	0.000000	-0.000000
-3.141593	0.736311	0.000000	-0.000000
-3.141593	0.785398	0.000000	-0.000000
-3.141593	0.834486	0.000000	-0.000000
-3.141593	0.883573	0.000000	-0.000000
-3.141593	0.932660	0.000000	-0.000000
-3.141593	0.981748	0.000000	-0.000000
-3.141593	1.030835	0.000000	-0.000000
-3.141593	1.079922	0.000000	-0.000000
-3.141593	1.129010	0.000000	-0.000000
-3.141593	1.178097	0.000000	-0.000000
-3.141593	1.227185	0.000000	-0.000000
-3.141593	1.276272	0.000000	-0.000000
-3.141593	1.325359	0.000000	-0.000000
-3.141593	1.374447	0.000000	-0.000000
-3.141593	1.423534	0.000000	-0.000000
-3.141593	1.472622	0.000000	-0.000000
-3.141593	1.521709	0.000000	-0.000000
-3.141593	1.570796	0.000000	-0.000000
-3.141593	1.619884	0.000000	-0.000000
-3.141593	1.668971	0.000000	-0.000000
-3.141593	1.718058	0.000000	-0.000000
-3.141593	1.767146	0.000000	-0.000000
-3.141593	1.816233	0.000000	-0.000000
-3.141593	1.865321	0.000000	-0.000000
-3.141593	1.914408	0.000000	-0.000000
-3.141593	1.963495	0.000000	-0.000000
-3.141593	2.012583	0.000000	-0.000000
-3.141593	2.061670	0.000000	-0.000000
-3.141593	2.110758	0.000000	-0.000000
-3.141593	2.159845	0.000000	-0.000000
-3.141593	2.208932	0.000000	-0.000000
-3.141593	2.258020	0.000000	-0.000000
-3.141593	2.307107	0.000000	-0.000000
-3.141593	2.356194	0.000000	-0.000000
-3.141593	2.405282	0.000000	-0.000000
-3.141593	2.454369	0.000000	-0.000000
-3.141593	2.503457	0.000000	-0.000000
-3.141593	2.552544	0.000000	-0.000000
-3.141593	2.601631	0.000000	-0.000000
-3.141593	2.650719	0.000000	-0.000000
-3.141593	2.699806	0.000000	-0.000000
-3.141593	2.748894	0.000000	-0.000000
-3.141593	2.797981	0.000000	-0.000000
-3.141593	2.847068	0.000000	-0.000000
-3.141593	2.896156	0.000000	-0.000000
-3.141593	2.945243	0.000000	-0.000000
-3.141593	2.994330	0.000000	-0.000000
-3.141593	3.043418	0.000000	-0.000000
-3.141593	3.092505	0.000000	-0.000000
-3.092505	-3.141593	0.000000	-0.000000
-3.092505	-3.092505	0.002409	-0.002409
-3.092505	-3.043418	0.004817	-0.004817
-3.092505	-2.994330	0.007221	-0.007221
-3.092505	-2.945243	0.009622	-0.009622
-3.092505	-2.896156	0.012016	-0.012016
-3.092505	-2.847068	0.014404	-0.014404
-3.092505	-2.797981	0.016782	-0.016782
-3.092505	-2.748894	0.019151	-0.019151
-3.092505	-2.699806	0.021508	-0.021508
-3.092505	-2.650719	0.023852	-0.023852
-3.092505	-2.601631	0.026182	-0.026182
-3.092505	-2.552544	0.028496	-0.028496
-3.092505	-2.503457	0.030793	-0.030793
-3.092505	-2.454369	0.033071	-0.033071
-3.092505	-2.405282	0.035329	-0.035329
-3.092505	-2.356194	0.037566	-0.037566
-3.092505	-2.307107	0.039780	-0.039780
-3.092505	-2.258020	0.041971	-0.041971
-3.092505	-2.208932	0.044136	-0.044136
-3.092505	-2.159845	0.046275	-0.046275
-3.092505	-2.110758	0.048385	-0.048385
-3.092505	-2.061670	0.050467	-0.050467
-3.092505	-2.012583	0.052518	-0.052518
-3.092505	-1.963495	0.054538	-0.054538
-3.092505	-1.914408	0.056524	-0.056524
-3.092505	-1.865321	0.058477	-0.058477
-3.092505	-1.816233	0.060394	-0.060394
-3.092505	-1.767146	0.062275	-0.062275
-3.092505	-1.718058	0.064119	-0.064119
-3.092505	-1.668971	0.065924	-0.065924
-3.092505	-1.619884	0.067689	-0.067689
-3.092505	-1.570796	0.069413	-0.069413
-3.092505	-1.521709	0.071096	-0.071096
-3.092505	-1.472622	0.072735	-0.072735
-3.092505	-1.423534	0.074331	-0.074331
-3.092505	-1.374447	0.075883	-0.075883
-3.092505	-1.325359	0.077388	-0.077388
-3.092505	-1.276272	0.078847	-0.078847
-3.092505	-1.227185	0.080258	-0.080258
-3.092505	-1.178097	0.081621	-0.081621
-3.092505	-1.129010	0.082935	-0.082935
-3.092505	-1.079922	0.084199	-0.084199
-3.092505	-1.030835	0.085412	-0.085412
-3.092505	-0.981748	0.086574	-0.086574
-3.092505	-0.932660	0.087683	-0.087683
-3.092505	-0.883573	0.088740	-0.088740
-3.092505	-0.834486	0.089743	-0.089743
-3.092505	-0.785398	0.090693	-0.090693
-3.092505	-0.736311	0.091587	-0.091587
-3.092505	-0.687223	0.092427	-0.092427
-3.092505	-0.638136	0.093210	-0.093210
-3.092505	-0.589049	0.093938	-0.093938
-3.092505	-0.539961	0.094609	-0.094609
-3.092505	-0.490874	0.095223	-0.095223
-3.092505	-0.441786	0.095780	-0.095780
-3.092505	-0.392699	0.096279	-0.096279
-3.092505	-0.343612	0.096720	-0.096720
-3.092505	-0.294524	0.097102	-0.097102
-3.092505	-0.245437	0.097427	-0.097427
-3.092505	-0.196350	0.097692	-0.097692
-3.092505	-0.147262	0.097899	-0.097899
-3.092505	-0.098175	0.098047	-0.098047
-3.092505	-0.049087	0.098135	-0.098135
-3.092505	0.000000	0.098165	-0.098165
-3.092505	0.049087	0.098135	-0.098135
-3.092505	0.098175	0.098047	-0.098047
-3.092505	0.147262	0.097899	-0.097899
-3.092505	0.196350	0.097692	-0.097692
-3.092505	0.245437	0.097427	-0.097427
-3.092505	0.294524	0.097102	-0.097102
-3.092505	0.343612	0.096720	-0.096720
-3.092505	0.392699	0.096279	-0.096279
-3.092505	0.441786	0.095780	-0.095780
-3.092505	0.490874	0.095223	-0.095223
-3.092505	0.539961	0.094609	-0.094609
-3.092505	0.589049	0.093938	-0.093938
-3.092505	0.638136	0.093210	-0.093210
-3.092505	0.687223	0.092427	-0.092427
-3.092505	0.736311	0.091587	-0.091587
-3.092505	0.785398	0.090693	-0.090693
-3.092505	0.834486	0.089743	-0.089743
-3.092505	0.883573	0.088740	-0.088740
-3.092505	0.932660	0.087683	-0.087683
-3.092505	0.981748	0.086574	-0.086574
-3.092505	1.030835	0.085412	-0.085412
-3.092505	1.079922	0.084199	-0.084199
-3.092505	1.129010	0.082935	-0.082935
-3.092505	1.178097	0.081621	-0.081621
-3.092505	1.227185	0.080258	-0.080258
-3.092505	1.276272	0.078847	-0.078847
-3.092505	1.325359	0.077388	-0.077388
-3.092505	1.374447	0.075883	-0.075883
-3.092505	1.423534	0.074331	-0.074331
-3.092505	1.472622	0.072735	-0.072735
-3.092505	1.521709	0.071096	-0.071096
-3.092505	1.570796	0.069413	-0.069413
-3.092505	1.619884	0.067689	-0.067689
-3.092505	1.668971	0.065924	-0.065924
-3.092505	1.718058	0.064119	-0.064119
-3.092505	1.767146	0.062275	-0.062275
-3.092505	1.816233	0.060394	-0.060394
-3.092505	1.865321	0.058477	-0.058477
-3.092505	1.914408	0.056524	-0.056524
-3.092505	1.963495	0.054538	-0.054538
-3.092505	2.012583	0.052518	-0.052518
-3.092505	2.061670	0.050467	-0.050467
-3.092505	2.110758	0.048385	-0.048385
-3.092505	2.159845	0.046275	-0.046275
-3.092505	2.208932	0.044136	-0.044136
-3.092505	2.258020	0.041971	-0.041971
-3.092505	2.307107	0.039780	-0.039780
-3.092505	2.356194	0.037566	-0.037566
-3.092505	2.405282	0.035329	-0.035329
-3.092505	2.454369	0.033071	-0.033071
-3.092505	2.503457	0.030793	-0.030793
-3.092505	2.552544	0.028496	-0.028496
-3.092505	2.601631	0.026182	-0.026182
-3.092505	2.650719	0.023852	-0.023852
-3.092505	2.699806	0.021508	-0.021508
-3.092505	2.748894	0.019151	-0.019151
-3.092505	2.797981	0.016782	-0.016782
-3.092505	2.847068	0.014404	-0.014404
-3.092505	2.896156	0.012016	-0.012016
-3.092505	2.945243	0.009622	-0.009622
-3.092505	2.994330	0.007221	-0.007221
-3.092505	3.043418	0.004817	-0.004817
-3.092505	3.092505	0.002409	-0.002409
-3.043418	-3.141593	0.000000	-0.000000
-3.043418	-3.092505	0.004817	-0.004817
-3.043418	-3.043418	0.009631	-0.009631
-3.043418	-2.994330	0.014439	-0.014439
-3.043418	-2.945243	0.019238	-0.019238
-3.043418	-2.896156	0.024026	-0.024026
-3.043418	-2.847068	0.028799	-0.028799
-3.043418	-2.797981	0.033555	-0.033555
-3.043418	-2.748894	0.038291	-0.038291
-3.043418	-2.699806	0.043003	-0.043003
-3.043418	-2.650719	0.047690	-0.047690
-3.043418	-2.601631	0.052348	-0.052348
-3.043418	-2.552544	0.056974	-0.056974
-3.043418	-2.503457	0.061567	-0.061567
-3.043418	-2.454369	0.066122	-0.066122
-3.043418	-2.405282	0.070637	-0.070637
-3.043418	-2.356194	0.075110	-0.075110
-3.043418	-2.307107	0.079537	-0.079537
-3.043418	-2.258020	0.083917	-0.083917
-3.043418	-2.208932	0.088246	-0.088246
-3.043418	-2.159845	0.092521	-0.092521
-3.043418	-2.110758	0.096741	-0.096741
-3.043418	-2.061670	0.100903	-0.100903
-3.043418	-2.012583	0.105004	-0.105004
-3.043418	-1.963495	0.109042	-0.109042
-3.043418	-1.914408	0.113014	-0.113014
-3.043418	-1.865321	0.116918	-0.116918
-3.043418	-1.816233	0.120752	-0.120752
-3.043418	-1.767146	0.124513	-0.124513
-3.043418	-1.718058	0.128199	-0.128199
-3.043418	-1.668971	0.131807	-0.131807
-3.043418	-1.619884	0.135337	-0.135337
-3.043418	-1.570796	0.138784	-0.138784
-3.043418	-1.521709	0.142148	-0.142148
-3.043418	-1.472622	0.145427	-0.145427
-3.043418	-1.423534	0.148618	-0.148618
-3.043418	-1.374447	0.151719	-0.151719
-3.043418	-1.325359	0.154729	-0.154729
-3.043418	-1.276272	0.157646	-0.157646
-3.043418	-1.227185	0.160468	-0.160468
-3.043418	-1.178097	0.163193	-0.163193
-3.043418	-1.129010	0.165820	-0.165820
-3.043418	-1.079922	0.168347	-0.168347
-3.043418	-1.030835	0.170773	-0.170773
-3.043418	-0.981748	0.173095	-0.173095
-3.043418	-0.932660	0.175314	-0.175314
-3.043418	-0.883573	0.177427	-0.177427
-3.043418	-0.834486	0.179433	-0.179433
-3.043418	-0.785398	0.181330	-0.181330
-3.043418	-0.736311	0.183119	-0.183119
-3.043418	-0.687223	0.184798	-0.184798
-3.043418	-0.638136	0.186365	-0.186365
-3.043418	-0.589049	0.187819	-0.187819
-3.043418	-0.539961	0.189161	-0.189161
-3.043418	-0.490874	0.190389	-0.190389
-3.043418	-0.441786	0.191502	-0.191502
-3.043418	-0.392699	0.192499	-0.192499
-3.043418	-0.343612	0.193381	-0.193381
-3.043418	-0.294524	0.194146	-0.194146
-3.043418	-0.245437	0.194795	-0.194795
-3.043418	-0.196350	0.195326	-0.195326
-3.043418	-0.147262	0.195739	-0.195739
-3.043418	-0.098175	0.196034	-0.196034
-3.043418	-0.049087	0.196212	-0.196212
-3.043418	0.000000	0.196271	-0.196271
-3.043418	0.049087	0.196212	-0.196212
-3.043418	0.098175	0.196034	-0.196034
-3.043418	0.147262	0.195739	-0.195739
-3.043418	0.196350	0.195326	-0.195326
-3.043418	0.245437	0.194795	-0.194795
-3.043418	0.294524	0.194146	-0.194146
-3.043418	0.343612	0.193381	-0.193381
-3.043418	0.392699	0.192499	-0.192499
-3.043418	0.441786	0.191502	-0.191502
-3.043418	0.490874	0.190389	-0.190389
-3.043418	0.539961	0.189161	-0.189161
-3.043418	0.589049	0.187819	-0.187819
-3.043418	0.638136	0.186365	-0.186365
-3.043418	0.687223	0.184798	-0.184798
-3.043418	0.736311	0.183119	-0.183119
-3.043418	0.785398	0.181330	-0.181330
-3.043418	0.834486	0.179433	-0.179433
-3.043418	0.883573	0.177427	-0.177427
-3.043418	0.932660	0.175314	-0.175314
-3.043418	0.981748	0.173095	-0.173095
-3.043418	1.030835	0.170773	-0.170773
-3.043418	1.079922	0.168347	-0.168347
-3.043418	1.129010	0.165820	-0.165820
-3.043418	1.178097	0.163193	-0.163193
-3.043418	1.227185	0.160468	-0.160468
-3.043418	1.276272	0.157646	-0.157646
-3.043418	1.325359	0.154729	-0.154729
-3.043418	1.374447	0.151719	-0.151719
-3.043418	1.423534	0.148618	-0.148618
-3.043418	1.472622	0.145427	-0.145427
-3.043418	1.521709	0.142148	-0.142148
-3.043418	1.570796	0.138784	-0.138784
-3.043418	1.619884	0.135337	-0.135337
-3.043418	1.668971	0.131807	-0.131807
-3.043418	1.718058	0.128199	-0.128199
-3.043418	1.767146	0.124513	-0.124513
-3.043418	1.816233	0.120752	-0.120752
-3.043418	1.865321	0.116918	-0.116918
-3.043418	1.914408	0.113014	-0.113014
-3.043418	1.963495	0.109042	-0.109042
-3.043418	2.012583	0.105004	-0.105004
-3.043418	2.061670	0.100903	-0.100903
-3.043418	2.110758	0.096741	-0.096741
-3.043418	2.159845	0.092521	-0.092521
-3.043418	2.208932	0.088246	-0.088246
-3.043418	2.258020	0.083917	-0.083917
-3.043418	2.307107	0.079537	-0.079537
-3.043418	2.356194	0.075110	-0.075110
-3.043418	2.405282	0.070637	-0.070637
-3.043418	2.454369	0.066122	-0.066122
-3.043418	2.503457	0.061567	-0.061567
-3.043418	2.552544	0.056974	-0.056974
-3.043418	2.601631	0.052348	-0.052348
-3.043418	2.650719	0.047690	-0.047690
-3.043418	2.699806	0.043003	-0.043003
-3.043418	2.748894	0.038291	-0.038291
-3.043418	2.797981	0.033555	-0.033555
-3.043418	2.847068	0.028799	-0.028799
-3.043418	2.896156	0.024026	-0.024026
-3.043418	2.945243	0.019238	-0.019238
-3.043418	2.994330	0.014439	-0.014439
-3.043418	3.043418	0.009631	-0.009631
-3.043418	3.092505	0.004817	-0.004817
-2.994330	-3.141593	0.000000	-0.000000
-2.994330	-3.092505	0.007221	-0.007221
-2.994330	-3.043418	0.014439	-0.014439
-2.994330	-2.994330	0.021647	-0.021647
-2.994330	-2.945243	0.028842	-0.028842
-2.994330	-2.896156	0.036020	-0.036020
-2.994330	-2.847068	0.043177	-0.043177
-2.994330	-2.797981	0.050307	-0.050307
-2.994330	-2.748894	0.057407	-0.057407
-2.994330	-2.699806	0.064472	-0.064472
-2.994330	-2.650719	0.071499	-0.071499
-2.994330	-2.601631	0.078482	-0.078482
-2.994330	-2.552544	0.085419	-0.085419
-2.994330	-2.503457	0.092303	-0.092303
-2.994330	-2.454369	0.099133	-0.099133
-2.994330	-2.405282	0.105902	-0.105902
-2.994330	-2.356194	0.112608	-0.112608
-2.994330	-2.307107	0.119246	-0.119246
-2.994330	-2.258020	0.125812	-0.125812
-2.994330	-2.208932	0.132302	-0.132302
-2.994330	-2.159845	0.138712	-0.138712
-2.994330	-2.110758	0.145039	-0.145039
-2.994330	-2.061670	0.151279	-0.151279
-2.994330	-2.012583	0.157427	-0.157427
-2.994330	-1.963495	0.163481	-0.163481
-2.994330	-1.914408	0.169436	-0.169436
-2.994330	-1.865321	0.175289	-0.175289
-2.994330	-1.816233	0.181037	-0.181037
-2.994330	-1.767146	0.186675	-0.186675
-2.994330	-1.718058	0.192202	-0.192202
-2.994330	-1.668971	0.197612	-0.197612
-2.994330	-1.619884	0.202903	-0.202903
-2.994330	-1.570796	0.208072	-0.208072
-2.994330	-1.521709	0.213116	-0.213116
-2.994330	-1.472622	0.218031	-0.218031
-2.994330	-1.423534	0.222815	-0.222815
-2.994330	-1.374447	0.227465	-0.227465
-2.994330	-1.325359	0.231977	-0.231977
-2.994330	-1.276272	0.236350	-0.236350
-2.994330	-1.227185	0.240581	-0.240581
-2.994330	-1.178097	0.244667	-0.244667
-2.994330	-1.129010	0.248605	-0.248605
-2.994330	-1.079922	0.252394	-0.252394
-2.994330	-1.030835	0.256030	-0.256030
-2.994330	-0.981748	0.259513	-0.259513
-2.994330	-0.932660	0.262839	-0.262839
-2.994330	-0.883573	0.266006	-0.266006
-2.994330	-0.834486	0.269014	-0.269014
-2.994330	-0.785398	0.271859	-0.271859
-2.994330	-0.736311	0.274541	-0.274541
-2.994330	-0.687223	0.277057	-0.277057
-2.994330	-0.638136	0.279407	-0.279407
-2.994330	-0.589049	0.281588	-0.281588
-2.994330	-0.539961	0.283599	-0.283599
-2.994330	-0.490874	0.285440	-0.285440
-2.994330	-0.441786	0.287108	-0.287108
-2.994330	-0.392699	0.288604	-0.288604
-2.994330	-0.343612	0.289926	-0.289926
-2.994330	-0.294524	0.291073	-0.291073
-2.994330	-0.245437	0.292045	-0.292045
-2.994330	-0.196350	0.292841	-0.292841
-2.994330	-0.147262	0.293461	-0.293461
-2.994330	-0.098175	0.293904	-0.293904
-2.994330	-0.049087	0.294170	-0.294170
-2.994330	0.000000	0.294258	-0.294258
-2.994330	0.049087	0.294170	-0.294170
-2.994330	0.098175	0.293904	-0.293904
-2.994330	0.147262	0.293461	-0.293461
-2.994330	0.196350	0.292841	-0.292841
-2.994330	0.245437	0.292045	-0.292045
-2.994330	0.294524	0.291073	-0.291073
-2.994330	0.343612	0.289926	-0.289926
-2.994330	0.392699	0.288604	-0.288604
-2.994330	0.441786	0.287108	-0.287108
-2.994330	0.490874	0.285440	-0.285440
-2.994330	0.539961	0.283599	-0.283599
-2.994330	0.589049	0.281588	-0.281588
-2.994330	0.638136	0.279407	-0.279407
-2.994330	0.687223	0.277057	-0.277057
-2.994330	0.736311	0.274541	-0.274541
-2.994330	0.785398	0.271859	-0.271859
-2.994330	0.834486	0.269014	-0.269014
-2.994330	0.883573	0.266006	-0.266006
-2.994330	0.932660	0.262839	-0.262839
-2.994330	0.981748	0.259513	-0.259513
-2.994330	1.030835	0.256030	-0.256030
-2.994330	1.079922	0.252394	-0.252394
-2.994330	1.129010	0.248605	-0.248605
-2.994330	1.178097	0.244667	-0.244667
-2.994330	1.227185	0.240581	-0.240581
-2.994330	1.276272	0.236350	-0.236350
-2.994330	1.325359	0.231977	-0.231977
-2.994330	1.374447	0.227465	-0.227465
-2.994330	1.423534	0.222815	-0.222815
-2.994330	1.472622	0.218031	-0.218031
-2.994330	1.521709	0.213116	-0.213116
-2.994330	1.570796	0.208072	-0.208072
-2.994330	1.619884	0.202903	-0.202903
-2.994330	1.668971	0.197612	-0.197612
-2.994330	1.718058	0.192202	-0.192202
-2.994330	1.767146	0.186675	-0.186675
-2.994330	1.816233	0.181037	-0.181037
-2.994330	1.865321	0.175289	-0.175289
-2.994330	1.914408	0.169436	-0.169436
-2.994330	1.963495	0.163481	-0.163481
-2.994330	2.012583	0.157427	-0.157427
-2.994330	2.061670	0.151279	-0.151279
-2.994330	2.110758	0.145039	-0.145039
-2.994330	2.159845	0.138712	-0.138712
-2.994330	2.208932	0.132302	-0.132302
-2.994330	2.258020	0.125812	-0.125812
-2.994330	2.307107	0.119246	-0.119246
-2.994330	2.356194	0.112608	-0.112608
-2.994330	2.405282	0.105902	-0.105902
-2.994330	2.454369	0.099133	-0.099133
-2.994330	2.503457	0.092303	-0.092303
-2.994330	2.552544	0.085419	-0.085419
-2.994330	2.601631	0.078482	-0.078482
-2.994330	2.650719	0.071499	-0.071499
-2.994330	2.699806	0.064472	-0.064472
-2.994330	2.748894	0.057407	-0.057407
-2.994330	2.797981	0.050307	-0.050307
-2.994330	2.847068	0.043177	-0.043177
-2.994330	2.896156	0.036020	-0.036020
-2.994330	2.945243	0.028842	-0.028842
-2.994330	2.994330	0.021647	-0.021647
-2.994330	3.043418	0.014439	-0.014439
-2.994330	3.092505	0.007221	-0.007221
-2.945243	-3.141593	0.000000	-0.000000
-2.945243	-3.092505	0.009622	-0.009622
-2.945243	-3.043418	0.019238	-0.019238
-2.945243	-2.994330	0.028842	-0.028842
-2.945243	-2.945243	0.038429	-0.038429
-2.945243	-2.896156	0.047993	-0.047993
-2.945243	-2.847068	0.057528	-0.057528
-2.945243	-2.797981	0.067029	-0.067029
-2.945243	-2.748894	0.076489	-0.076489
-2.945243	-2.699806	0.085903	-0.085903
-2.945243	-2.650719	0.095265	-0.095265
-2.945243	-2.601631	0.104570	-0.104570
-2.945243	-2.552544	0.113811	-0.113811
-2.945243	-2.503457	0.122985	-0.122985
-2.945243	-2.454369	0.132084	-0.132084
-2.945243	-2.405282	0.141104	-0.141104
-2.945243	-2.356194	0.150038	-0.150038
-2.945243	-2.307107	0.158882	-0.158882
-2.945243	-2.258020	0.167631	-0.167631
-2.945243	-2.208932	0.176278	-0.176278
-2.945243	-2.159845	0.184820	-0.184820
-2.945243	-2.110758	0.193250	-0.193250
-2.945243	-2.061670	0.201564	-0.201564
-2.945243	-2.012583	0.209756	-0.209756
-2.945243	-1.963495	0.217822	-0.217822
-2.945243	-1.914408	0.225756	-0.225756
-2.945243	-1.865321	0.233555	-0.233555
-2.945243	-1.816233	0.241213	-0.241213
-2.945243	-1.767146	0.248726	-0.248726
-2.945243	-1.718058	0.256089	-0.256089
-2.945243	-1.668971	0.263297	-0.263297
-2.945243	-1.619884	0.270347	-0.270347
-2.945243	-1.570796	0.277234	-0.277234
-2.945243	-1.521709	0.283955	-0.283955
-2.945243	-1.472622	0.290504	-0.290504
-2.945243	-1.423534	0.296878	-0.296878
-2.945243	-1.374447	0.303073	-0.303073
-2.945243	-1.325359	0.309086	-0.309086
-2.945243	-1.276272	0.314912	-0.314912
-2.945243	-1.227185	0.320549	-0.320549
-2.945243	-1.178097	0.325993	-0.325993
-2.945243	-1.129010	0.331241	-0.331241
-2.945243	-1.079922	0.336288	-0.336288
-2.945243	-1.030835	0.341134	-0.341134
-2.945243	-0.981748	0.345774	-0.345774
-2.945243	-0.932660	0.350205	-0.350205
-2.945243	-0.883573	0.354426	-0.354426
-2.945243	-0.834486	0.358433	-0.358433
-2.945243	-0.785398	0.362224	-0.362224
-2.945243	-0.736311	0.365797	-0.365797
-2.945243	-0.687223	0.369150	-0.369150
-2.945243	-0.638136	0.372280	-0.372280
-2.945243	-0.589049	0.375186	-0.375186
-2.945243	-0.539961	0.377866	-0.377866
-2.945243	-0.490874	0.380319	-0.380319
-2.945243	-0.441786	0.382542	-0.382542
-2.945243	-0.392699	0.384535	-0.384535
-2.945243	-0.343612	0.386296	-0.386296
-2.945243	-0.294524	0.387825	-0.387825
-2.945243	-0.245437	0.389120	-0.389120
-2.945243	-0.196350	0.390181	-0.390181
-2.945243	-0.147262	0.391006	-0.391006
-2.945243	-0.098175	0.391596	-0.391596
-2.945243	-0.049087	0.391950	-0.391950
-2.945243	0.000000	0.392069	-0.392069
-2.945243	0.049087	0.391950	-0.391950
-2.945243	0.098175	0.391596	-0.391596
-2.945243	0.147262	0.391006	-0.391006
-2.945243	0.196350	0.390181	-0.390181
-2.945243	0.245437	0.389120	-0.389120
-2.945243	0.294524	0.387825	-0.387825
-2.945243	0.343612	0.386296	-0.386296
-2.945243	0.392699	0.384535	-0.384535
-2.945243	0.441786	0.382542	-0.382542
-2.945243	0.490874	0.380319	-0.380319
-2.945243	0.539961	0.377866	-0.377866
-2.945243	0.589049	0.375186	-0.375186
-2.945243	0.638136	0.372280	-0.372280
-2.945243	0.687223	0.369150	-0.369150
-2.945243	0.736311	0.365797	-0.365797
-2.945243	0.785398	0.362224	-0.362224
-2.945243	0.834486	0.358433	-0.358433
-2.945243	0.883573	0.354426	-0.354426
-2.945243	0.932660	0.350205	-0.350205
-2.945243	0.981748	0.345774	-0.345774
-2.945243	1.030835	0.341134	-0.341134
-2.945243	1.079922	0.336288	-0.336288
-2.945243	1.129010	0.331241	-0.331241
-2.945243	1.178097	0.325993	-0.325993
-2.945243	1.227185	0.320549	-0.320549
-2.945243	1.276272	0.314912	-0.314912
-2.945243	1.325359	0.309086	-0.309086
-2.945243	1.374447	0.303073	-0.303073
-2.945243	1.423534	0.296878	-0.296878
-2.945243	1.472622	0.290504	-0.290504
-2.945243	1.521709	0.283955	-0.283955
-2.945243	1.570796	0.277234	-0.277234
-2.945243	1.619884	0.270347	-0.270347
-2.945243	1.668971	0.263297	-0.263297
-2.945243	1.718058	0.256089	-0.256089
-2.945243	1.767146	0.248726	-0.248726
-2.945243	1.816233	0.241213	-0.241213
-2.945243	1.865321	0.233555	-0.233555
-2.945243	1.914408	0.225756	-0.225756
-2.945243	1.963495	0.217822	-0.217822
-2.945243	2.012583	0.209756	-0.209756
-2.945243	2.061670	0.201564	-0.201564
-2.945243	2.110758	0.193250	-0.193250
